_zÙm_sÙreci,;_zÙm_sÙreci,;;_zÙm_sÙreci,;;_zÙm_sÙreci,;;;;_zÙm_sÙreci,;;10;11;0;0;0;0;0;0
dÙnya_bankas›;dÙnya_bankas›;;dÙnya_bankas›;;;;;;;dÙnya_bankas›;5;5;0;0;0;0;0;0
rekabet_gÙcÙne;rekabet_gÙcÙne;;rekabet_gÙcÙne;;;;;;;rekabet_gÙcÙne;2;2;0;0;0;5;0;0
e_it_yurtta_l›k;e_it_yurtta_l›k;;e_it_yurtta_l›k;;e_it_yurtta_l›k;;;e_it_yurtta_l›k;e_it_yurtta_l›k;;0;0;1;4;0;0;6;2
_zel_sekt_rde;_zel_sekt_rde;;_zel_sekt_rde;;;;;;;_zel_sekt_rde;5;6;2;2;0;1;1;1
sosyal_yard›m;sosyal_yard›m;;sosyal_yard›m;;;;;;;sosyal_yard›m;21;22;4;4;0;6;1;1
avrupa_konseyi;avrupa_konseyi;;avrupa_konseyi;;;;;;avrupa_konseyi;;6;7;0;1;0;0;0;0
yolsuzlukla_mÙcadele;yolsuzlukla_mÙcadele;;yolsuzlukla_mÙcadele;yolsuzlukla_mÙcadele;;;;;;yolsuzlukla_mÙcadele;2;2;1;2;1;3;0;0
asgari_Ùcret;asgari_Ùcret;;asgari_Ùcret;;;;;;;asgari_Ùcret;5;5;11;9;3;7;1;3
savunma_sanayii;savunma_sanayii;;savunma_sanayii;;;;;;savunma_sanayii;;5;5;0;0;0;0;0;0
orta_asya;orta_asya;;orta_asya;;;;;;orta_asya;;5;4;7;5;0;4;0;0
organize_sanayi;organize_sanayi;;organize_sanayi;;;;;;;;1;2;2;2;0;2;0;0
h›zl›_tren_projesi;h›zl›_tren_projesi;;h›zl›_tren_projesi;;;;;;;h›zl›_tren_projesi;4;7;0;0;0;0;0;0
asgari_Ùcretin;asgari_Ùcretin;;asgari_Ùcretin;;;;;asgari_Ùcretin;;asgari_Ùcretin;1;1;0;1;3;4;0;0
ya_am_kalitesini;ya_am_kalitesini;;ya_am_kalitesini;;ya_am_kalitesini;;;ya_am_kalitesini;;;3;5;2;1;0;3;0;0
sa_l›k_sigortas›;sa_l›k_sigortas›;;sa_l›k_sigortas›;;;;;sa_l›k_sigortas›;;;7;10;2;3;0;0;0;0
insan_haklar›;insan_haklar›;;insan_haklar›;insan_haklar›;insan_haklar›;;;insan_haklar›;;;6;6;4;4;0;0;0;0
hukukun_ÙstÙnlÙ_ÙnÙ;hukukun_ÙstÙnlÙ_ÙnÙ;;hukukun_ÙstÙnlÙ_ÙnÙ;hukukun_ÙstÙnlÙ_ÙnÙ;;;;hukukun_ÙstÙnlÙ_ÙnÙ;;;1;1;4;5;0;2;0;0
i__birli_ine;i__birli_ine;;i__birli_ine;;i__birli_ine;;;i__birli_ine;;;0;0;2;5;0;2;0;0
yeni_tÙrkiye,;yeni_tÙrkiye,;;yeni_tÙrkiye,;yeni_tÙrkiye,;yeni_tÙrkiye,;;;yeni_tÙrkiye,;;;4;5;0;0;0;0;0;0
kalk›nma_ajanslar›;kalk›nma_ajanslar›;;kalk›nma_ajanslar›;;;;;;;kalk›nma_ajanslar›;3;3;2;2;0;0;0;0
rekabet_gÙcÙnÙ;rekabet_gÙcÙnÙ;;rekabet_gÙcÙnÙ;;;;;;;rekabet_gÙcÙnÙ;7;7;5;7;0;4;0;0
d›__politikada;d›__politikada;;d›__politikada;;;;;;;;5;6;4;9;0;1;0;0
d›__politika;d›__politika;;d›__politika;;;;;;;;8;8;17;8;5;14;0;0
i_gÙcÙ_piyasas›n›n;i_gÙcÙ_piyasas›n›n;;i_gÙcÙ_piyasas›n›n;;;;;;;i_gÙcÙ_piyasas›n›n;4;3;0;0;0;2;0;0
i__birli_ini;i__birli_ini;;i__birli_ini;;;;;i__birli_ini;;;0;0;7;7;0;0;0;0
i_i_sa_l›_›;i_i_sa_l›_›;;i_i_sa_l›_›;;;;;i_i_sa_l›_›;;i_i_sa_l›_›;0;0;1;1;1;2;2;2
orta_do_uäó»da;orta_do_uäó»da;;orta_do_uäó»da;;orta_do_uäó»da;;;;orta_do_uäó»da;;1;1;9;12;0;0;0;0
rekabet_gÙcÙ;rekabet_gÙcÙ;;rekabet_gÙcÙ;;;;;;;rekabet_gÙcÙ;4;4;1;2;3;14;0;0
do_u_karadeniz;do_u_karadeniz;;do_u_karadeniz;;;;;;;;6;6;0;0;0;0;0;0
uluslararas›_rekabet_gÙcÙnÙ;uluslararas›_rekabet_gÙcÙnÙ;;uluslararas›_rekabet_gÙcÙnÙ;;;;;;uluslararas›_rekabet_gÙcÙnÙ;uluslararas›_rekabet_gÙcÙnÙ;2;2;2;3;0;2;0;0
hukuk_devletinin;hukuk_devletinin;;hukuk_devletinin;hukuk_devletinin;;;;hukuk_devletinin;;;2;2;3;4;1;2;0;0
sivil_toplum;sivil_toplum;;sivil_toplum;;;;;sivil_toplum;;;19;22;11;10;2;25;2;1
sosyal_demokrat;sosyal_demokrat;;sosyal_demokrat;;;;;sosyal_demokrat;;;0;0;7;7;0;0;0;0
ab_Ùlkeleri;ab_Ùlkeleri;;ab_Ùlkeleri;ab_Ùlkeleri;;;;;ab_Ùlkeleri;ab_Ùlkeleri;2;2;5;4;0;1;0;0
rayl›_sistem;rayl›_sistem;;rayl›_sistem;;;;;;;rayl›_sistem;5;6;0;0;0;0;0;0
insan_kaynaklar›;insan_kaynaklar›;;insan_kaynaklar›;;;;;insan_kaynaklar›;;;1;1;3;2;1;2;0;0
al›_ma_ko_ullar›n›;al›_ma_ko_ullar›n›;;al›_ma_ko_ullar›n›;;;;;al›_ma_ko_ullar›n›;;al›_ma_ko_ullar›n›;1;1;6;8;0;0;1;1
ter_rle_mÙcadelede;ter_rle_mÙcadelede;;ter_rle_mÙcadelede;;ter_rle_mÙcadelede;;;;ter_rle_mÙcadelede;;0;1;1;1;0;6;0;0
kÙrt_sorununun;kÙrt_sorununun;;kÙrt_sorununun;;kÙrt_sorununun;;;;kÙrt_sorununun;;0;1;1;4;0;0;3;3
;;;;;;;;;;;;;;;;;;
k›rsal_kalk›nma;k›rsal_kalk›nma;;k›rsal_kalk›nma;;k›rsal_kalk›nma;;;;;k›rsal_kalk›nma;11;14;1;1;0;3;0;0
entegre_sa_l›k_kampÙsÙ;entegre_sa_l›k_kampÙsÙ;;entegre_sa_l›k_kampÙsÙ;;;;;entegre_sa_l›k_kampÙsÙ;;;14;14;0;0;0;0;0;0
milli_birlik;milli_birlik;;milli_birlik;;milli_birlik;;;;;;5;6;0;0;0;8;0;0
d›__politikam›z›n;d›__politikam›z›n;;d›__politikam›z›n;;d›__politikam›z›n;;;;;;8;8;1;4;2;3;0;0
hukukun_ÙstÙnlÙ_Ù;hukukun_ÙstÙnlÙ_Ù;;hukukun_ÙstÙnlÙ_Ù;hukukun_ÙstÙnlÙ_Ù;;;;hukukun_ÙstÙnlÙ_Ù;;;2;2;3;2;0;7;1;1
_zel_sekt_rÙn;_zel_sekt_rÙn;;_zel_sekt_rÙn;;;;;;;_zel_sekt_rÙn;13;14;4;5;0;13;0;0
mesleki_e_itim;mesleki_e_itim;;mesleki_e_itim;;;;;mesleki_e_itim;;mesleki_e_itim;1;2;12;13;2;9;1;1
sosyal_destek;sosyal_destek;;sosyal_destek;;;;;;;sosyal_destek;10;12;7;5;3;4;2;2
k›z_ocuklar›n›n;k›z_ocuklar›n›n;;k›z_ocuklar›n›n;;;;;k›z_ocuklar›n›n;;;2;1;6;7;0;1;0;0
sa_l›k_hizmeti;sa_l›k_hizmeti;;sa_l›k_hizmeti;;;;;sa_l›k_hizmeti;;;3;4;2;2;0;3;1;2
ter_rle_mÙcadele;ter_rle_mÙcadele;;ter_rle_mÙcadele;;ter_rle_mÙcadele;;;;ter_rle_mÙcadele;;2;2;3;4;2;9;1;1
sa_l›k_hizmetlerinin;sa_l›k_hizmetlerinin;;sa_l›k_hizmetlerinin;;;;;sa_l›k_hizmetlerinin;;;4;4;2;2;1;5;2;2
i__birli_i;i__birli_i;;i__birli_i;;;;;i__birli_i;;;0;0;33;42;0;8;0;0
yasal_dÙzenlemeler;yasal_dÙzenlemeler;;yasal_dÙzenlemeler;yasal_dÙzenlemeler;yasal_dÙzenlemeler;;;yasal_dÙzenlemeler;;;1;0;20;17;0;1;2;2
demir_yolu;demir_yolu;;demir_yolu;;;;;;;demir_yolu;1;1;16;17;1;1;0;0
do_a_dostu;do_a_dostu;;do_a_dostu;;;;;do_a_dostu;;;0;0;10;7;0;0;0;0
uluslararas›_hukuk;uluslararas›_hukuk;;uluslararas›_hukuk;uluslararas›_hukuk;;;;uluslararas›_hukuk;uluslararas›_hukuk;;2;2;4;5;2;6;0;0
aile_sigortas›;aile_sigortas›;;aile_sigortas›;;;;;aile_sigortas›;;aile_sigortas›;0;0;31;31;0;0;0;0
yeni_anayasa;yeni_anayasa;;yeni_anayasa;yeni_anayasa;yeni_anayasa;;;yeni_anayasa;;;14;14;0;0;0;0;0;0
sa_lik_hizmetleri;sa_lik_hizmetleri;;sa_lik_hizmetleri;;;;;sa_lik_hizmetleri;;;0;0;14;9;0;0;0;0
sa_l›k_hizmetleri;sa_l›k_hizmetleri;;sa_l›k_hizmetleri;;;;;sa_l›k_hizmetleri;;;3;4;4;2;1;2;1;1
yeni_tÙrkiye;yeni_tÙrkiye;;yeni_tÙrkiye;yeni_tÙrkiye;yeni_tÙrkiye;;;yeni_tÙrkiye;yeni_tÙrkiye;;8;8;0;0;0;0;0;0
b_lgesel_kalk›nma;b_lgesel_kalk›nma;;b_lgesel_kalk›nma;;b_lgesel_kalk›nma;;;b_lgesel_kalk›nma;b_lgesel_kalk›nma;b_lgesel_kalk›nma;2;1;5;4;2;4;0;0
yasal_gÙvence;yasal_gÙvence;;yasal_gÙvence;yasal_gÙvence;yasal_gÙvence;;;yasal_gÙvence;;;0;0;9;10;0;0;1;1
_zel_sekt_r;_zel_sekt_r;;_zel_sekt_r;;;;;;;_zel_sekt_r;28;30;3;4;2;16;0;0
kay›t_d›_›;kay›t_d›_›;;kay›t_d›_›;kay›t_d›_›;;;;;;kay›t_d›_›;19;18;4;5;0;0;1;1
yÙksek_h›zl›_tren;yÙksek_h›zl›_tren;;yÙksek_h›zl›_tren;;;;;;;;8;9;1;1;0;0;0;0
kentsel_d_nÙ_Ùm;kentsel_d_nÙ_Ùm;;kentsel_d_nÙ_Ùm;;;;;;;kentsel_d_nÙ_Ùm;16;18;7;6;0;4;2;1
do_al_gaz;do_al_gaz;;do_al_gaz;;;;;;;;19;18;7;7;2;4;0;0
hukuk_devleti;hukuk_devleti;;hukuk_devleti;hukuk_devleti;;;;;;;2;2;4;4;2;6;0;0
yasal_dÙzenlemeleri;yasal_dÙzenlemeleri;;yasal_dÙzenlemeleri;yasal_dÙzenlemeleri;yasal_dÙzenlemeleri;;;;;;2;4;11;11;0;0;2;1
hak_ve__zgÙrlÙkler;hak_ve__zgÙrlÙkler;;hak_ve__zgÙrlÙkler;hak_ve__zgÙrlÙkler;hak_ve__zgÙrlÙkler;;;hak_ve__zgÙrlÙkler;;;7;6;0;0;0;2;1;1
sosyal_devlet;sosyal_devlet;;sosyal_devlet;;;;;sosyal_devlet;;sosyal_devlet;3;3;6;5;0;0;1;1
yeni_anayasa,;yeni_anayasa,;;yeni_anayasa,;yeni_anayasa,;yeni_anayasa,;;;yeni_anayasa,;;;9;8;1;1;0;0;0;0
para_politikas›;para_politikas›;;para_politikas›;;;;;para_politikas›;;para_politikas›;6;5;0;0;1;5;0;0
yeni_tÙrkiyeäó»nin;yeni_tÙrkiyeäó»nin;;yeni_tÙrkiyeäó»nin;yeni_tÙrkiyeäó»nin;yeni_tÙrkiyeäó»nin;;;yeni_tÙrkiyeäó»nin;;;9;9;0;0;0;0;0;0
sa_l›k_hizmetlerinden;sa_l›k_hizmetlerinden;;sa_l›k_hizmetlerinden;sa_l›k_hizmetlerinden;;;;sa_l›k_hizmetlerinden;;;3;2;7;8;0;0;1;1
_zÙm_sÙreci,;_zÙm_sÙreci,;;_zÙm_sÙreci,;;_zÙm_sÙreci,;;;_zÙm_sÙreci,;_zÙm_sÙreci,;;10;11;0;0;0;0;0;0
_zel_sekt_rde;_zel_sekt_rde;;_zel_sekt_rde;;;;;_zel_sekt_rde;;_zel_sekt_rde;5;6;2;2;0;1;1;1
sosyal_yard›m;sosyal_yard›m;;sosyal_yard›m;;;;;sosyal_yard›m;;sosyal_yard›m;21;22;4;4;0;6;1;1
asgari_Ùcret;asgari_Ùcret;;asgari_Ùcret;;;;;asgari_Ùcret;;;5;5;11;9;3;7;1;3
orta_asya;orta_asya;;orta_asya;;;;;;orta_asya;orta_asya;5;4;7;5;0;4;0;0
sa_l›k_sigortas›;sa_l›k_sigortas›;;sa_l›k_sigortas›;;;;;sa_l›k_sigortas›;;sa_l›k_sigortas›;7;10;2;3;0;0;0;0
insan_haklar›;insan_haklar›;;insan_haklar›;insan_haklar›;insan_haklar›;;;insan_haklar›;;;6;6;4;4;0;0;0;0
rekabet_gÙcÙnÙ;rekabet_gÙcÙnÙ;;rekabet_gÙcÙnÙ;;;;;;;rekabet_gÙcÙnÙ;7;7;5;7;0;4;0;0
d›__politikada;d›__politikada;;d›__politikada;;;;;;d›__politikada;;5;6;4;9;0;1;0;0
d›__politika;d›__politika;;d›__politika;;;;;;d›__politika;;8;8;17;8;5;14;0;0
orta_do_uäó»da;orta_do_uäó»da;;orta_do_uäó»da;;;;;;orta_do_uäó»da;;1;1;9;12;0;0;0;0
rekabet_gÙcÙ;rekabet_gÙcÙ;;rekabet_gÙcÙ;;;;;rekabet_gÙcÙ;;rekabet_gÙcÙ;4;4;1;2;3;14;0;0
sivil_toplum;sivil_toplum;;sivil_toplum;;;;;sivil_toplum;;;19;22;11;10;2;25;2;1
al›_ma_ko_ullar›n›;al›_ma_ko_ullar›n›;;al›_ma_ko_ullar›n›;;;;;al›_ma_ko_ullar›n›;;al›_ma_ko_ullar›n›;1;1;6;8;0;0;1;1
